id,name,gender,age,education,profession,income,living_with,nation,phone,job,fb_freq,yt_freq,insta_freq,use_less_than_2GB,use_2GB_to_4GB
12413,Matthew Riddle,Male,35,Bachelor,Management,2275000000 VND,Married_0,ENGLAND,964.542.2503,"Clinical scientist, histocompatibility and immunogenetics",3,4,3,12,22
17631,David Mann,Male,32,Bachelor,Management,92400$, M   arried_0,ENGLAND,959-888-5982x30720,"Restaurant manager, fast food",2,8,3,13,9
16643,Shane Kent,Male,34,Bachelor,Management,95700$, Mar  ried_0,US,4865408758,Biomedical scientist,3,7,2,14,16
12802,Spencer Thomas,Male,33,Bachelor,Management,91300$, Married_0,AUSTRALIA,+61-3-3034-7413,"Engineer, aeronautical",1,5,1,12,22
10596,Jeffrey Wilson,Male,31,Bachelor,Management,98000$, Married_0,ENGLAND,914-898-6483x68165,"Education officer, community",3,7,1,16,17
16991,Randall Barnett,Male,34,Bachelor,Management,2200000000 VND,Married_0,ENGLAND,967.631.2222x549,"Administrator, education",1,8,2,13,23
6906,Juan Pacheco,Male,32,Bachelor,Management,94800$,M a r  ried_0,ENGLAND,+1-214-255-7919x5366,Minerals surveyor,1,8,3,10,19
18622,Karen Morris,Female,21,None,Sales & Related,155000000 VND,Married_0,US,+1-781-739-3562x095,"Pharmacist, community",0,0,7,5,0
3112,민현지,Female,21,None,Sales & Related,87500000 VND,Ma  r  ried_0,KOREA,063-375-9800,영업 및 판매 관련 관리자,0,0,7,7,1
15991,Jennifer Owens,Female,22,None,Sales & Related,37500000 VND,   Ma rried_0,ENGLAND,(354)958-9232x76050,Personnel officer,0,0,5,8,0
1423,Kimberly Benton,Female,22,None,Sales & Related,157500000 VND,M   ar ried_0,AUSTRALIA,+61701278054,Pharmacologist,0,0,8,6,1
10559,Makayla Randall,Female,24,None,Sales & Related,102500000 VND,M ar ried_0,US,(549)678-9246x5603,"Psychotherapist, dance movement",0,0,6,7,1
16298,Стрелкова Алина Болеславовна,Female,25,None,Sales & Related,35000000 VND,Marr ied_0,RUSSIA,8 712 461 52 93,Военно-полевой хирург,0,0,8,8,0
4448,Sybille Müller MBA.,Female,23,None,Sales & Related,1400$,Married_0,DENMARK,+49(0)6739363703,Pfleger,0,0,5,7,1
8476,佐々木 結衣,Female,23,None,Sales & Related,3500$, M ar ried_0,JAPAN,070-4145-3918,測量士,0,0,8,4,1
14293,Christina Johnson,Female,23,None,Sales & Related,5000$,Marr ied_0,ENGLAND,(400)465-0278x8194,Food technologist,0,0,4,8,0
9889,Lioba Schwital,Other,22,None,Sales & Related,232500000 VND,M  ar  ried_0,DENMARK,+49(0) 201171616,Winzer,0,0,8,4,0
10178,Ashley Gutierrez,Female,23,None,Sales & Related,2000$,M a  rried_0,ENGLAND,(248)447-7980,"Engineer, manufacturing",0,0,6,4,0
19803,Christina Carpenter,Female,22,None,Sales & Related,37500000 VND,Marr ied_0,AUSTRALIA,(07)-4381-9703,Editorial assistant,0,0,8,8,0
11414,小川 里佳,Female,37,None,Computer & Mathematical,867500000 VND,   Mar ried_3,JAPAN,93-5392-8020,お笑い芸人,0,0,3,1,0
19560,Красильникова Акулина Вячеславовна,Female,37,None,Computer & Mathematical,925000000 VND,M a   rried_1,RUSSIA,88241807655,Кондитер,0,0,3,0,0
6934,Кира Руслановна Терентьева,Female,39,None,Computer & Mathematical,780000000 VND,Ma r  ried_4,RUSSIA,+7 (599) 190-2138,Кардиохирург,0,0,2,1,0
17138,马海燕,Female,38,None,Computer & Mathematical,795000000 VND,Married_2,CHINA,15731916107,空调/热能工程师,0,0,2,0,0
10651,Kristina Bond,Female,38,None,Computer & Mathematical,34400$, M a rried_1,ENGLAND,786-483-6290,Sales executive,0,0,1,0,0
8351,Наумова Олимпиада Валентиновна,Female,37,None,Computer & Mathematical,720000000 VND,Married_2,RUSSIA,8 400 973 7885,Дипломат,0,0,1,1,0
10117,杨燕,Female,38,None,Computer & Mathematical,790000000 VND,Marr ied_1,CHINA,15622555496,家电维修,0,0,3,0,0
8556,Sabrina Cortez,Other,39,None,Computer & Mathematical,31500$,M   a rried_2,US,001-267-519-5738,Press sub,0,0,2,0,0
3587,段欣,Female,38,None,Computer & Mathematical,31400$, Married_1,CHINA,18799744386,整经工,0,0,2,0,0
3360,Mr. Paul Perry,Male,23,Bachelor,Student,5400$,U n married_0,AUSTRALIA,+61.485.844.068,Legal executive,1,0,6,2,0
7045,Benjamin Taylor,Male,23,Bachelor,Student,45000000 VND,Unmar  ried_0,US,273.645.0447x860,Investment analyst,1,1,6,1,0
5889,Борисов Любомир Харитонович,Male,21,Bachelor,Student,5600$,U nmar   ried_0,RUSSIA,+77655486747,Логопед,2,0,7,2,0
2001,Taylor Anderson,Male,21,Bachelor,Student,7800$,U n m a rried_0,US,485-659-7162x819,Water engineer,1,0,6,3,1
1880,藤田 聡太郎,Male,25,Bachelor,Student,65000000 VND,Unmarried_0,JAPAN,79-5717-8746,裁判官,2,1,8,2,1
2210,Patrick Lee,Male,22,Bachelor,Student,35000000 VND, U nm ar ried_0,ENGLAND,001-387-607-6993x1083,"Education officer, environmental",3,1,5,2,1
19641,Francisco Sales,Male,21,Bachelor,Student,8800$, U n married_0,BRAZIL,+55 (021) 9602 9519,Militar da Marinha,1,1,8,1,1
2145,郑峰,Male,23,Bachelor,Student,6200$, Unmarried_0,CHINA,15701041170,行政/后勤,3,1,6,3,0
12975,Piotr Barkholz,Male,23,Bachelor,Student,12300$,U nmar   ried_0,DENMARK,05278 67186,Forstwirt,1,1,7,3,0
8894,Claas Gerlach,Male,23,Bachelor,Student,245000000 VND, U n m arried_0,DENMARK,(09942) 32146,Binnenschiffer,3,0,7,3,0
9085,吉田 聡太郎,Male,23,Bachelor,Student,12200$,Un ma r  ried_0,JAPAN,12-7602-9398,行政書士,2,0,7,2,0
10436,Jeremy Petersen,Other,22,Bachelor,Student,6000$,Unmarried_0,ENGLAND,200-388-6820x213,"Presenter, broadcasting",1,1,7,1,1
4131,Devin Larson,Male,21,Bachelor,Student,307500000 VND,  Unmar  ried_0,AUSTRALIA,7289.9407,Freight forwarder,2,0,6,2,1
2686,Gary Guerrero,Male,33,Bachelor,Computer & Mathematical,76600$,Married_1,ENGLAND,320-428-0563x4401,Electronics engineer,0,0,3,2,0
16419,Kevin Nunes,Male,33,Bachelor,Computer & Mathematical,2105000000 VND,Ma rried_1,BRAZIL,+55 (011) 4485-5571,Ourives,0,0,3,2,0
15877,周文,Male,33,Bachelor,Computer & Mathematical,1902500000 VND, Mar ried_1,CHINA,18224493534,涂料研发工程师,0,0,2,1,0
15137,Vicki Harrison,Other,35,Bachelor,Computer & Mathematical,2125000000 VND,Marri ed_1,US,741.945.2882,Chartered public finance accountant,0,0,1,3,0
9218,Christopher Griffith,Male,33,Bachelor,Computer & Mathematical,85600$, M a rried_1,US,430-926-9724x78451,Tax adviser,0,0,2,1,0
13563,Jeff Wagner,Male,33,Bachelor,Computer & Mathematical,1912500000 VND,Marrie d_3,US,489-255-4367x4715,Interpreter,0,0,2,3,0
5099,Christopher Cruz,Male,34,Bachelor,Computer & Mathematical,1915000000 VND, Married_2,ENGLAND,780.220.0456x3693,"Horticulturist, amenity",0,0,2,3,0
11529,Elijah Jackson,Male,35,Bachelor,Computer & Mathematical,2127500000 VND,Marri ed_3,US,794-573-2611,Quality manager,0,0,2,3,0
15060,William Campbell,Male,33,Bachelor,Computer & Mathematical,78100$, Ma  r ried_1,ENGLAND,+1-716-799-1931x528,Armed forces operational officer,0,0,1,1,0
3985,Jacob Cochran,Male,31,Bachelor,Computer & Mathematical,2170000000 VND,    Married_4,US,+1-674-530-3476x743,"Exhibitions officer, museum/gallery",0,0,3,1,0
19742,James Randolph,Male,33,Bachelor,Computer & Mathematical,80400$,Married_2,US,247.553.6741x098,Patent attorney,0,0,1,3,0
11546,Sandra Hardin,Other,31,Bachelor,Computer & Mathematical,2015000000 VND,Mar  ried_4,US,6898535515,"Surveyor, building",0,0,3,1,0
15471,Paulo da Costa,Male,33,Bachelor,Computer & Mathematical,1940000000 VND,Mar r ied_4,BRAZIL,+55 84 7352-1546,Dublador,0,0,2,2,0
18721,Christopher Rodriguez,Male,34,Bachelor,Computer & Mathematical,75400$, Marr ied_3,AUSTRALIA,(03)-3985-5554,Dispensing optician,0,0,3,1,0
1769,Blake Wilson,Male,34,Bachelor,Computer & Mathematical,85100$,M ar ried_1,US,327-241-0996x7224,Archaeologist,0,0,3,1,0
15982,Megan Shaffer,Female,27,Bachelor,Protective Service,7627500000 VND,  M  arried_2,US,(508)329-7013x373,"Geologist, engineering",0,12,7,12,3
16563,Robin Larson,Female,64,None,Unemployed,747500000 VND, Marr ied_0,ENGLAND,824-382-1179x613,"Engineer, aeronautical",0,0,3,8,0
7784,Stacey Hernandez,Female,54,None,Unemployed,745000000 VND,Married_0,US,683-578-4231,Lexicographer,0,0,3,4,0
11648,Cassandra Cole,Other,64,None,Unemployed,845000000 VND,Ma rri ed_0,US,698-570-6225x323,Technical sales engineer,0,0,3,6,0
1562,Megan Wright,Female,77,None,Unemployed,33500$, Marr  ied_0,US,451-380-5613x25645,Charity officer,0,0,1,7,0
11914,Jenny Francis,Female,52,None,Unemployed,36800$,Married_0,ENGLAND,(363)455-4874x31009,Environmental education officer,0,0,3,5,0
8720,Peggy Reyes,Female,77,None,Unemployed,30000$,M arried_0,US,001-564-226-2229,Patent examiner,0,0,2,4,0
9847,Nicole Martin,Female,64,None,Unemployed,31500$, Married_0,ENGLAND,001-324-280-9885x6177,"Therapist, drama",0,0,2,8,0
13424,Кабанова Феврония Никифоровна,Other,69,None,Unemployed,895000000 VND,Marri  ed_0,RUSSIA,+7 121 972 84 20,Археолог,0,0,2,8,0
4149,Галина Егоровна Беспалова,Female,67,None,Unemployed,697500000 VND,M  a r ried_0,RUSSIA,8 605 626 27 10,Татуировщик,0,0,2,4,0
12509,Александра Георгиевна Гущина,Other,50,None,Unemployed,25300$,Mar ried_0,RUSSIA,82752652012,Филолог,0,0,1,4,0
5009,王刚,Male,29,Associate,Unemployed,200000000 VND,Sing  le_0,CHINA,15921312539,护士/护理人员,0,0,1,0,1
10432,Stephen Morgan,Male,26,Associate,Unemployed,130000000 VND,  Sin gle_0,US,369-666-5023,"Editor, commissioning",0,0,1,0,1
13216,George Lee,Male,26,Associate,Unemployed,50000000 VND,  S  ingle_0,US,373.975.5250,Product designer,0,0,3,0,1
5454,Dipl.-Ing. Oskar Benthin B.A.,Male,27,Associate,Unemployed,115000000 VND,S i n gle_0,DENMARK,+49(0)9340 81963,Bäcker,0,0,3,1,1
5828,Miguel Harris,Male,29,Associate,Unemployed,135000000 VND,S  i  ngle_0,ENGLAND,(857)480-3807,"Teacher, English as a foreign language",1,0,2,0,0
10697,Douglas Edwards,Male,27,Associate,Unemployed,152500000 VND,  Si ngle_0,US,+1-633-669-2700x83137,Psychiatric nurse,0,0,3,1,0
5341,David Rojas,Other,27,Associate,Unemployed,170000000 VND, S i  ngle_0,ENGLAND,440.715.6810,"Civil engineer, contracting",0,0,3,1,1
10594,Thomas Drake,Male,27,Associate,Unemployed,200000000 VND,Sin g le_0,US,001-985-275-5078,Mudlogger,0,0,2,1,0
17599,박중수,Male,28,Associate,Unemployed,140000000 VND,S i ngle_0,KOREA,043-977-9636,영업 및 판매 관련 관리자,1,0,1,1,1
5731,Paul Farrell,Male,27,Associate,Unemployed,10800$,Si ngle_0,ENGLAND,625-764-6046x08451,Teaching laboratory technician,1,0,3,1,0
7098,Harold Parker,Male,41,Masters,Computer & Mathematical,1127500000 VND,   Ma rried_0,US,446-965-9972x89173,"Development worker, community",0,0,12,15,4
9840,Dipl.-Ing. Aziz Gutknecht B.A.,Male,42,Masters,Computer & Mathematical,1060000000 VND,Ma  r ried_0,DENMARK,(05609) 03639,Polizist,0,1,14,17,6
17248,Luiz Henrique Lopes,Male,41,Masters,Computer & Mathematical,1195000000 VND,M a  rried_0,BRAZIL,+55 (084) 6528 4988,Auxiliar de serviços gerais,0,0,10,16,7
4083,Cheyenne Roberson,Other,44,Masters,Computer & Mathematical,37800$,Marrie d_0,US,966.741.8564x09317,Research scientist (maths),0,1,12,14,6
18156,Prof. Tomas Mälzer B.Sc.,Male,44,Masters,Computer & Mathematical,967500000 VND,Marrie d_0,DENMARK,+49(0)1277 77476,Pilot,1,0,23,15,4
10668,Gregory Cook,Male,45,Masters,Computer & Mathematical,40500$,M a rr ied_0,ENGLAND,(309)634-6706,Barista,1,0,10,12,6
4204,Rudi Mies,Male,30,Masters,Management,30500$,Single_0,DENMARK,03582 886607,Ausbaufacharbeiter,8,9,13,7,1
10306,Benno Holzapfel,Male,27,Masters,Management,37300$,Sing le_0,DENMARK,(05681) 72048,Mathematiker,5,20,13,6,0
11187,张淑华,Male,28,Masters,Management,29700$,Single_0,CHINA,18984265847,其他,8,13,22,6,1
16813,Наумов Богдан Харлампьевич,Male,28,Masters,Management,872500000 VND,  Single_0,RUSSIA,+78365592046,Метранпаж,7,10,21,4,1
13610,Mr. Jason Mckenzie,Male,23,Bachelor,Student,11780000000 VND,S  i ngle_0,ENGLAND,934.679.6094,"Nurse, children's",2,5,1,4,1
13201,木村 真綾,Other,23,Bachelor,Student,216800$,S  in gle_0,JAPAN,24-2916-4001,エンジニア演奏家,2,6,2,6,3
5534,Scott Ramirez,Male,23,Bachelor,Student,312700$,  Si  ngle_0,AUSTRALIA,08 7381 7153,Information officer,1,6,3,8,2
19557,Eric Gonzalez,Male,25,Bachelor,Student,9987500000 VND,Si ngle_0,US,001-273-512-7833x6464,Ophthalmologist,3,4,3,7,3
18958,Sr. Gael Henrique Fonseca,Male,23,Bachelor,Student,395700$,Si n gle_0,BRAZIL,+55 84 6110 0442,Estofador,1,8,1,4,1
14544,Oliver Castro,Male,24,Bachelor,Student,492000$,  S  ingle_0,BRAZIL,(041) 9091-6474,Cabo,2,8,1,4,2
3393,孙旭,Male,25,Bachelor,Student,469300$,Sing  le_0,CHINA,15950292344,首席技术执行官CTO/首席信息官CIO,2,5,2,6,1
19355,Tyler White,Male,25,Bachelor,Student,331600$,  S  ingle_0,ENGLAND,6738687543,"Horticulturist, commercial",3,5,2,4,2
1438,Christopher Mccarthy,Male,25,Bachelor,Student,456900$,Si ngle_0,US,001-426-921-1920x5708,Government social research officer,2,7,3,8,1
5801,Katherine Fuentes,Other,21,Bachelor,Student,9940000000 VND,Singl e_0,US,4718337008,Production engineer,3,4,2,6,3
3376,권도현,Male,22,Bachelor,Student,9427500000 VND, S  i ngle_0,KOREA,02-9449-6953,식품 및 담배 등급원,1,6,3,4,3
9229,Justin Baker,Male,22,Bachelor,Student,9907500000 VND,Single_0,AUSTRALIA,(08)-8967-1580,Commercial/residential surveyor,2,4,1,5,2
13696,Александра Антоновна Моисеева,Female,27,Bachelor,Education&Training&Library,1362500000 VND,Sin gle_0,RUSSIA,8 183 403 0585,Океанолог,3,0,8,2,1
12082,Jennifer Edwards,Female,29,Bachelor,Education&Training&Library,61100$,  Single_0,AUSTRALIA,24651282,"Nurse, children's",3,0,5,1,1
9258,Mary Thomas,Female,27,Bachelor,Education&Training&Library,1260000000 VND,S in gle_0,US,+1-724-465-5000x8470,"Engineer, electrical",1,0,8,1,0
4778,Diana Stanton,Female,27,Bachelor,Education&Training&Library,60900$,Single_0,US,777.248.0135,Research scientist (maths),3,0,5,3,1
16300,Courtney English,Female,27,Bachelor,Education&Training&Library,61800$,Single_0,ENGLAND,465-515-0114x218,Teaching laboratory technician,3,0,4,2,1
1303,Cathy Medina,Female,29,Bachelor,Education&Training&Library,55100$,Single_0,US,240-369-2642,"Production assistant, television",3,0,4,2,0
14080,Dr. Christina Scholl,Female,28,Bachelor,Education&Training&Library,61000$, Si  ngle_0,DENMARK,+49(0)1943 92011,Mathematiker,3,0,6,2,1
16754,Erika Schmidtke,Female,28,Bachelor,Education&Training&Library,55700$,Sin gle_0,DENMARK,+49(0)6343 617549,Programmierer,2,0,6,3,1
18613,郑杰,Female,27,Bachelor,Education&Training&Library,1547500000 VND, S  i ngle_0,CHINA,18687789260,机场代表,3,0,6,3,1
1862,Manuela Sá,Female,27,Bachelor,Education&Training&Library,1362500000 VND,Single_0,BRAZIL,84 9400-6670,Petroleiro,3,0,4,3,1
2119,Вероника Семеновна Стрелкова,Female,26,Bachelor,Education&Training&Library,59000$, Si ngle_0,RUSSIA,+7 670 410 7977,Жиловщик/Обвальщик,2,0,8,2,1
1115,Bianca Caldeira,Female,28,Bachelor,Education&Training&Library,1285000000 VND,S i n gle_0,BRAZIL,81 2422 9919,Guincheiro,1,0,6,2,1
18282,金帆,Female,26,Bachelor,Education&Training&Library,1442500000 VND,  Si  ngle_0,CHINA,18291735068,音效设计师,2,0,4,2,1
13995,Melissa Stevens,Female,28,Bachelor,Education&Training&Library,56600$,Sin g le_0,ENGLAND,6202036434,Careers information officer,3,0,7,2,0
6617,杨磊,Female,30,Bachelor,Education&Training&Library,1387500000 VND,S in  gle_0,CHINA,18858870969,计算机辅助设计工程师,3,0,8,3,0
10931,Patricia Harmon,Female,28,Bachelor,Education&Training&Library,1447500000 VND,   Single_0,US,(360)916-1637,Hospital doctor,1,0,4,2,1
18222,蔡林,Male,23,Bachelor,Education&Training&Library,20300$,Unm arried_0,CHINA,15357515855,停车管理员,1,6,7,4,0
9957,Bradley Olson,Male,21,Bachelor,Education&Training&Library,467500000 VND,Un  married_0,US,598-650-1868x0433,Arboriculturist,2,8,4,8,0
10480,Peter Ayers,Male,21,Bachelor,Education&Training&Library,22900$,U nmarried_0,ENGLAND,001-794-413-3602x65914,Teaching laboratory technician,1,8,7,8,0
7724,储兵,Male,24,Bachelor,Education&Training&Library,622500000 VND,Unmarr ied_0,CHINA,18124203511,机械机床,3,8,4,8,0
18212,Карпова Юлия Владимировна,Female,46,None,Protective Service,720000000 VND,Sin gle_0,RUSSIA,+7 681 586 9988,Снайпер,2,0,8,1,3
1956,Tina Young,Female,47,None,Protective Service,765000000 VND,S   ingle_0,US,480.746.2360,"Engineer, mining",1,0,5,3,2
16289,王磊,Female,46,None,Protective Service,31900$,S  ingle_0,CHINA,15020206476,意大利语翻译,2,0,8,1,2
1430,Holly Raymond,Female,47,None,Protective Service,31500$,  Si ngle_0,US,(568)635-4692x749,Site engineer,3,0,5,2,2
7728,唐帆,Female,46,None,Protective Service,28200$,S in gle_0,CHINA,18553886631,维修经理/主管,3,0,7,1,2
14189,Melanie Decker,Female,48,None,Protective Service,707500000 VND,   S ingle_0,US,868.462.9825x58403,Scientific laboratory technician,1,0,5,1,3
11176,藤井 くみ子,Female,35,Bachelor,Sales & Related,1072500000 VND,U nmar ried_1,JAPAN,090-7545-6327,薬剤師,1,0,6,5,1
2820,Lauren Hess,Female,31,Bachelor,Sales & Related,46800$, Un m arried_1,US,001-940-337-4007x4062,"Programmer, applications",2,1,5,6,0
5855,Nicole Hines,Female,33,Bachelor,Sales & Related,1197500000 VND,Unmarri ed_1,US,554-292-8465x5909,"Teacher, primary school",3,0,6,4,0
16311,Shawna Jackson,Female,32,Bachelor,Sales & Related,1182500000 VND,Unmarried_1,US,629.529.1231,Chartered public finance accountant,3,1,5,6,1
12131,Jonathan Sutton,Other,34,Bachelor,Sales & Related,1215000000 VND,Unma    rried_1,ENGLAND,887.769.7968x1300,Location manager,3,1,4,5,0
16423,Kathleen Hunt,Female,32,Bachelor,Sales & Related,38900$, U nm arried_2,US,001-746-899-8576x27435,Retail merchandiser,2,0,6,5,0
5317,Jessica Brown,Female,35,Bachelor,Sales & Related,992500000 VND,  Unm arried_1,ENGLAND,(387)885-7925x544,Hotel manager,3,1,6,6,1
12040,유미경,Female,20,Highschool,Unemployed,155000000 VND,S  i  ngle_0,KOREA,051-152-4979,출판물 전문가,0,0,5,7,0
8897,龚淑华,Female,19,Highschool,Unemployed,212500000 VND,Si  n gle_0,CHINA,14772655896,其他,0,0,7,6,0
13388,Mrs. Leslie Wolfe,Female,18,Highschool,Unemployed,9200$,Sin gle_0,ENGLAND,214-929-4274x1168,Private music teacher,0,0,7,5,0
14728,Rhonda Blevins,Female,19,Highschool,Unemployed,275000000 VND,Sin gle_0,ENGLAND,(339)437-5652x08485,Podiatrist,0,0,6,5,0
12587,王莉,Other,19,Highschool,Unemployed,1600$,Single_0,CHINA,13244179777,混凝土工,0,0,7,8,0
14100,Rebecca Hale,Female,18,Highschool,Unemployed,10600$,S   i ngle_0,US,286-879-7468x14156,Animal nutritionist,0,0,7,8,0
8409,Allison Jones,Female,19,Highschool,Unemployed,8200$,Si ngle_0,ENGLAND,738-262-5392,Geoscientist,0,0,5,7,0
6597,Breanna Mccoy,Female,20,Highschool,Unemployed,10500$,Singl e_0,US,+1-671-571-1524x15379,Fitness centre manager,0,0,8,5,0
19282,Amber Scott,Female,19,Highschool,Unemployed,175000000 VND, Sin  gle_0,US,5028966402,Public house manager,0,0,7,6,0
6382,Jennifer West,Female,20,Highschool,Unemployed,185000000 VND,Si ngle_0,AUSTRALIA,0481 647 628,Race relations officer,0,0,7,8,0
16765,Спартак Иосифович Панфилов,Other,19,Highschool,Unemployed,8200$, Sin  gle_0,RUSSIA,8 (586) 902-56-71,Слесарь-механик,0,0,8,6,0
16724,Kristen Anderson,Female,18,Highschool,Unemployed,215000000 VND,    Single_0,AUSTRALIA,5977.8909,"Psychotherapist, dance movement",0,0,5,6,0
18041,Alexandra Blake,Female,18,Highschool,Unemployed,3300$,S   i ngle_0,US,(319)978-0207x80073,"Therapist, nutritional",0,0,7,5,0
10081,David Hall,Male,22,None,Student,37500000 VND,U  n married_0,AUSTRALIA,9299.5049,"Horticulturist, amenity",1,1,7,6,0
15845,Nicholas Gomez,Male,22,None,Student,147500000 VND, Un m  arried_0,AUSTRALIA,9073 7497,Emergency planning/management officer,0,1,7,8,0
17639,Adam Alexander Jr.,Male,22,None,Student,67500000 VND,Unmarried_0,US,7326838944,Financial trader,1,2,7,5,0
17935,Tony Davidson,Male,24,None,Student,3900$,Unma rr  ied_0,ENGLAND,7176237328,Civil Service administrator,1,2,6,6,0
11478,Cody Webster,Male,24,None,Student,3300$,Un  mar  ried_0,ENGLAND,9705578304,"Scientist, forensic",0,2,8,6,0
